Line Name,Measurement Type,Time,Value,Units
Best Strain,EX_LalaDgluMdap_e,0.0,0.0,mmol/gdwh
Best Strain,EX_LalaDgluMdapDala_e,0.0,0.0,mmol/gdwh
Best Strain,EX_LalaLglu_e,0.0,0.0,mmol/gdwh
Best Strain,EX_kdo2lipid4_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ac_e,0.0,2.176421854077885,mmol/gdwh
Best Strain,EX_crn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acac_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acald_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lac__D_e,0.0,7.5779328460125175,mmol/gdwh
Best Strain,EX_lac__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_crn__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lcts_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acgal_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acgal1p_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acgam_e,0.0,0.0,mmol/gdwh
Best Strain,EX_leu__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_csn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acgam1p_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acmana_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acmum_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lipa_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cu_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lipa_cold_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acnam_e,0.0,0.0,mmol/gdwh
Best Strain,EX_acolipa_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cu2_e,0.0,-0.0003794756867215036,mmol/gdwh
Best Strain,EX_acser_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ade_e,0.0,0.0,mmol/gdwh
Best Strain,EX_adn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_adocbl_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ag_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lipoate_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lys__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_lyx__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_mal__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_agm_e,0.0,0.0,mmol/gdwh
Best Strain,EX_akg_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cyan_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ala_B_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ala__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ala__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_alaala_e,0.0,0.0,mmol/gdwh
Best Strain,EX_all__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_alltn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_amp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_anhgm_e,0.0,0.0,mmol/gdwh
Best Strain,EX_arab__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_mal__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_malt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_malthx_e,0.0,0.0,mmol/gdwh
Best Strain,EX_maltpt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_malttr_e,0.0,0.0,mmol/gdwh
Best Strain,EX_maltttr_e,0.0,0.0,mmol/gdwh
Best Strain,EX_man_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cynt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_man6p_e,0.0,0.0,mmol/gdwh
Best Strain,EX_manglyc_e,0.0,0.0,mmol/gdwh
Best Strain,EX_melib_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cys__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_meoh_e,0.0,1.0704532770705314e-06,mmol/gdwh
Best Strain,EX_met__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_arbt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_arbtn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_arbtn_fe3_e,0.0,0.0,mmol/gdwh
Best Strain,EX_met__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cys__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_metsox_R__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_metsox_S__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_mg2_e,0.0,-0.004643091089293433,mmol/gdwh
Best Strain,EX_mincyc_e,0.0,0.0,mmol/gdwh
Best Strain,EX_minohp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_mmet_e,0.0,0.0,mmol/gdwh
Best Strain,EX_arg__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ascb__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_asn__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_aso3_e,0.0,0.0,mmol/gdwh
Best Strain,EX_asp__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_btn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_but_e,0.0,0.0,mmol/gdwh
Best Strain,EX_mn2_e,0.0,-0.0003698416072278688,mmol/gdwh
Best Strain,EX_mnl_e,0.0,0.0,mmol/gdwh
Best Strain,EX_mobd_e,0.0,-6.90442363710493e-05,mmol/gdwh
Best Strain,EX_mso3_e,0.0,0.0,mmol/gdwh
Best Strain,EX_n2o_e,0.0,0.0,mmol/gdwh
Best Strain,EX_na1_e,0.0,0.0,mmol/gdwh
Best Strain,EX_nac_e,0.0,0.0,mmol/gdwh
Best Strain,EX_nh4_e,0.0,-5.78088872293103,mmol/gdwh
Best Strain,EX_butso3_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ca2_e,0.0,-0.0027858546535760587,mmol/gdwh
Best Strain,EX_cbi_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cytd_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cbl1_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cd2_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cgly_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ni2_e,0.0,-0.00017287820424689092,mmol/gdwh
Best Strain,EX_nmn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_no_e,0.0,0.0,mmol/gdwh
Best Strain,EX_no2_e,0.0,0.0,mmol/gdwh
Best Strain,EX_no3_e,0.0,0.0,mmol/gdwh
Best Strain,EX_novbcn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_o16a4colipa_e,0.0,0.0,mmol/gdwh
Best Strain,EX_o2_e,0.0,-8.0,mmol/gdwh
Best Strain,EX_o2s_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ocdca_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ocdcea_e,0.0,0.0,mmol/gdwh
Best Strain,EX_octa_e,0.0,0.0,mmol/gdwh
Best Strain,EX_orn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_orot_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pacald_e,0.0,0.0,mmol/gdwh
Best Strain,EX_peamn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_phe__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pheme_e,0.0,0.0,mmol/gdwh
Best Strain,EX_chol_e,0.0,0.0,mmol/gdwh
Best Strain,EX_chtbs_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cit_e,0.0,0.0,mmol/gdwh
Best Strain,EX_cl_e,0.0,-0.0027858546535760595,mmol/gdwh
Best Strain,EX_pi_e,0.0,-0.5162962075569368,mmol/gdwh
Best Strain,EX_dad_2_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pnto__R_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ppa_e,0.0,0.0,mmol/gdwh
Best Strain,EX_damp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ppal_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dca_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pppn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ppt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dcmp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pro__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dcyt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_progly_e,0.0,0.0,mmol/gdwh
Best Strain,EX_psclys_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ddca_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pser__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ptrc_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dgmp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dgsn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_val__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_xan_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dha_e,0.0,0.0,mmol/gdwh
Best Strain,EX_xmp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dimp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_din_e,0.0,0.0,mmol/gdwh
Best Strain,EX_xtsn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pydam_e,0.0,0.0,mmol/gdwh
Best Strain,EX_xyl__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_xylu__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_zn2_e,0.0,-0.0001825122837405257,mmol/gdwh
Best Strain,12DGR120tipp,0.0,0.0,mmol/gdwh
Best Strain,12DGR140tipp,0.0,0.0,mmol/gdwh
Best Strain,12DGR141tipp,0.0,0.0,mmol/gdwh
Best Strain,12DGR160tipp,0.0,0.0,mmol/gdwh
Best Strain,12DGR161tipp,0.0,0.0,mmol/gdwh
Best Strain,12DGR180tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_pydx_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pydxn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_pyr_e,0.0,0.0,mmol/gdwh
Best Strain,EX_quin_e,0.0,0.0,mmol/gdwh
Best Strain,EX_r5p_e,0.0,0.0,mmol/gdwh
Best Strain,EX_rfamp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_rib__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_rmn_e,0.0,0.0,mmol/gdwh
Best Strain,EX_sbt__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_sel_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ser__D_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ser__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_skm_e,0.0,0.0,mmol/gdwh
Best Strain,12DGR181tipp,0.0,0.0,mmol/gdwh
Best Strain,12PPDRtex,0.0,0.0,mmol/gdwh
Best Strain,12PPDRtpp,0.0,0.0,mmol/gdwh
Best Strain,EX_dms_e,0.0,0.0,mmol/gdwh
Best Strain,12PPDStex,0.0,0.0,mmol/gdwh
Best Strain,12PPDStpp,0.0,0.0,mmol/gdwh
Best Strain,14GLUCANabcpp,0.0,0.0,mmol/gdwh
Best Strain,EX_slnt_e,0.0,0.0,mmol/gdwh
Best Strain,EX_so2_e,0.0,0.0,mmol/gdwh
Best Strain,EX_so3_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dmso_e,0.0,0.0,mmol/gdwh
Best Strain,EX_so4_e,0.0,-0.13498951050497882,mmol/gdwh
Best Strain,EX_spmd_e,0.0,0.0,mmol/gdwh
Best Strain,EX_succ_e,0.0,0.0,mmol/gdwh
Best Strain,14GLUCANtexi,0.0,0.0,mmol/gdwh
Best Strain,23CAMPtex,0.0,0.0,mmol/gdwh
Best Strain,23CCMPtex,0.0,0.0,mmol/gdwh
Best Strain,EX_sucr_e,0.0,0.0,mmol/gdwh
Best Strain,EX_sulfac_e,0.0,0.0,mmol/gdwh
Best Strain,23CGMPtex,0.0,0.0,mmol/gdwh
Best Strain,EX_tartr__D_e,0.0,0.0,mmol/gdwh
Best Strain,23CUMPtex,0.0,0.0,mmol/gdwh
Best Strain,EX_dopa_e,0.0,0.0,mmol/gdwh
Best Strain,23DAPPAt2pp,0.0,0.0,mmol/gdwh
Best Strain,23DAPPAtex,0.0,0.0,mmol/gdwh
Best Strain,23PDE2pp,0.0,0.0,mmol/gdwh
Best Strain,23PDE4pp,0.0,0.0,mmol/gdwh
Best Strain,EX_tartr__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_taur_e,0.0,0.0,mmol/gdwh
Best Strain,EX_tcynt_e,0.0,0.0,mmol/gdwh
Best Strain,23PDE7pp,0.0,0.0,mmol/gdwh
Best Strain,23PDE9pp,0.0,0.0,mmol/gdwh
Best Strain,EX_doxrbcn_e,0.0,0.0,mmol/gdwh
Best Strain,26DAHtex,0.0,0.0,mmol/gdwh
Best Strain,2AGPA120tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_thm_e,0.0,0.0,mmol/gdwh
Best Strain,EX_thr__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dtmp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_thrp_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPA140tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPA141tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_thym_e,0.0,0.0,mmol/gdwh
Best Strain,EX_dump_e,0.0,0.0,mmol/gdwh
Best Strain,EX_thymd_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPA160tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPA161tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_tma_e,0.0,0.0,mmol/gdwh
Best Strain,EX_duri_e,0.0,0.0,mmol/gdwh
Best Strain,EX_tmao_e,0.0,0.0,mmol/gdwh
Best Strain,EX_tre_e,0.0,0.0,mmol/gdwh
Best Strain,EX_trp__L_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPA180tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPA181tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPE120tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPE140tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPE141tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPE160tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_tsul_e,0.0,0.0,mmol/gdwh
Best Strain,EX_eca4colipa_e,0.0,0.0,mmol/gdwh
Best Strain,EX_ttdca_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPE161tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPE180tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPE181tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT120,0.0,0.0,mmol/gdwh
Best Strain,EX_ttdcea_e,0.0,0.0,mmol/gdwh
Best Strain,EX_enlipa_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT140,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT141,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT160,0.0,0.0,mmol/gdwh
Best Strain,EX_ttrcyc_e,0.0,0.0,mmol/gdwh
Best Strain,EX_enter_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT161,0.0,0.0,mmol/gdwh
Best Strain,EX_etha_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT180,0.0,0.0,mmol/gdwh
Best Strain,2AGPEAT181,0.0,0.0,mmol/gdwh
Best Strain,EX_tungs_e,0.0,0.0,mmol/gdwh
Best Strain,EX_tym_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPG120tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_ethso3_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPG140tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPG141tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPG160tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPG161tipp,0.0,0.0,mmol/gdwh
Best Strain,EX_tyr__L_e,0.0,0.0,mmol/gdwh
Best Strain,EX_tyrp_e,0.0,0.0,mmol/gdwh
Best Strain,EX_uacgam_e,0.0,0.0,mmol/gdwh
Best Strain,EX_udpacgal_e,0.0,0.0,mmol/gdwh
Best Strain,EX_udpg_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPG180tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPG181tipp,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT120,0.0,0.0,mmol/gdwh
Best Strain,EX_udpgal_e,0.0,0.0,mmol/gdwh
Best Strain,EX_etoh_e,0.0,0.0,mmol/gdwh
Best Strain,EX_udpglcur_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT140,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT141,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT160,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT161,0.0,0.0,mmol/gdwh
Best Strain,EX_ump_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT180,0.0,0.0,mmol/gdwh
Best Strain,EX_f6p_e,0.0,0.0,mmol/gdwh
Best Strain,2AGPGAT181,0.0,0.0,mmol/gdwh
Best Strain,EX_ura_e,0.0,0.0,mmol/gdwh
Best Strain,2DGULRGx,0.0,0.0,mmol/gdwh
Best Strain,EX_urea_e,0.0,0.0,mmol/gdwh
Best Strain,2DGULRGy,0.0,0.0,mmol/gdwh
Best Strain,EX_fald_e,0.0,0.0,mmol/gdwh
Best Strain,2DGULRx,0.0,0.0,mmol/gdwh
Best Strain,2DGULRy,0.0,0.0,mmol/gdwh
Best Strain,EX_uri_e,0.0,0.0,mmol/gdwh
Best Strain,2MAHMP,0.0,0.0,mmol/gdwh
Best Strain,34dhpactex,0.0,0.0,mmol/gdwh
Best Strain,EX_fe2_e,0.0,-0.004417225447831551,mmol/gdwh
Best Strain,3AMACHYD,0.0,0.0,mmol/gdwh
Best Strain,3AMPtex,0.0,0.0,mmol/gdwh
Best Strain,3CMPtex,0.0,0.0,mmol/gdwh
Best Strain,3GMPtex,0.0,0.0,mmol/gdwh
Best Strain,EX_fe3_e,0.0,-0.0041790495936833575,mmol/gdwh
Best Strain,3HAD100,0.0,0.0,mmol/gdwh
Best Strain,EX_fe3dcit_e,0.0,0.0,mmol/gdwh
Best Strain,3HAD120,0.0,0.0,mmol/gdwh
Best Strain,5DOAN,0.0,0.00012042599367030018,mmol/gdwh
Best Strain,EX_fe3dhbzs_e,0.0,0.0,mmol/gdwh
Best Strain,5MTRtex,0.0,0.0,mmol/gdwh
Best Strain,5MTRtpp,0.0,0.0,mmol/gdwh
Best Strain,3HAD121,0.0,0.0,mmol/gdwh
Best Strain,3HAD140,0.0,0.0,mmol/gdwh
Best Strain,A5PISO,0.0,0.020826738958684195,mmol/gdwh
Best Strain,EX_fe3hox_e,0.0,0.0,mmol/gdwh
Best Strain,AACPS1,0.0,0.0,mmol/gdwh
Best Strain,AACPS2,0.0,0.0,mmol/gdwh
Best Strain,3HAD141,0.0,0.0,mmol/gdwh
Best Strain,EX_fe3hox_un_e,0.0,0.0,mmol/gdwh
Best Strain,AACPS3,0.0,0.06830990542297903,mmol/gdwh
Best Strain,AACPS4,0.0,0.08051307278158296,mmol/gdwh
Best Strain,AACPS5,0.0,0.0,mmol/gdwh
Best Strain,3HAD160,0.0,0.0,mmol/gdwh
Best Strain,AACPS6,0.0,0.0,mmol/gdwh
Best Strain,EX_fecrm_e,0.0,0.0,mmol/gdwh
Best Strain,AACPS7,0.0,0.04165347791736839,mmol/gdwh
Best Strain,3HAD161,0.0,0.0,mmol/gdwh
Best Strain,AACPS8,0.0,0.0,mmol/gdwh
Best Strain,EX_fecrm_un_e,0.0,0.0,mmol/gdwh
Best Strain,AACPS9,0.0,0.0,mmol/gdwh
Best Strain,3HAD180,0.0,0.0,mmol/gdwh
Best Strain,3HAD181,0.0,0.0,mmol/gdwh
Best Strain,AACTOOR,0.0,0.0,mmol/gdwh
Best Strain,AADDGT,0.0,0.0,mmol/gdwh
Best Strain,AAMYL,0.0,0.0,mmol/gdwh
Best Strain,AAMYLpp,0.0,0.0,mmol/gdwh
Best Strain,AB6PGH,0.0,0.0,mmol/gdwh
Best Strain,ABTA,0.0,0.0,mmol/gdwh
Best Strain,ABUTD,0.0,0.0,mmol/gdwh
Best Strain,3HAD40,0.0,0.0,mmol/gdwh
Best Strain,3HAD60,0.0,0.0,mmol/gdwh
Best Strain,3HAD80,0.0,0.0,mmol/gdwh
Best Strain,3HCINNMH,0.0,0.0,mmol/gdwh
Best Strain,3HPPPNH,0.0,0.0,mmol/gdwh
Best Strain,ABUTt2pp,0.0,0.0,mmol/gdwh
Best Strain,EX_feenter_e,0.0,0.0,mmol/gdwh
Best Strain,ABUTtex,0.0,0.0,mmol/gdwh
Best Strain,3HPPtex,0.0,0.0,mmol/gdwh
Best Strain,3HPPtpp,0.0,0.0,mmol/gdwh
Best Strain,ACACCT,0.0,0.0,mmol/gdwh
Best Strain,ACACT1r,0.0,0.19047645612193034,mmol/gdwh
Best Strain,3KGK,0.0,0.0,mmol/gdwh
Best Strain,ACACT2r,0.0,0.19047645612193034,mmol/gdwh
Best Strain,EX_feoxam_e,0.0,0.0,mmol/gdwh
Best Strain,ACACT3r,0.0,0.19047645612193034,mmol/gdwh
Best Strain,ACACT4r,0.0,0.19047645612193034,mmol/gdwh
Best Strain,3NTD2pp,0.0,0.0,mmol/gdwh
Best Strain,3NTD4pp,0.0,0.0,mmol/gdwh
Best Strain,EX_feoxam_un_e,0.0,0.0,mmol/gdwh
Best Strain,ACACT5r,0.0,0.19047645612193034,mmol/gdwh
Best Strain,EX_for_e,0.0,0.1,mmol/gdwh
Best Strain,ACACT6r,0.0,0.14882297820456195,mmol/gdwh
Best Strain,3NTD7pp,0.0,0.0,mmol/gdwh
Best Strain,3NTD9pp,0.0,0.0,mmol/gdwh
Best Strain,EX_fru_e,0.0,0.0,mmol/gdwh
